ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_over_error,ang_sep
40.441410073626265,42.71389169525734,13.035347,13.433079,12.469455,2.0005222223992054,73.73188,0.07540295775980745
40.45217087920585,42.81803701174797,12.64155,12.89816,12.231404,1.651687307120239,85.90146,0.0755667794160355
40.47981502159896,42.69210295635218,18.966873,20.877703,17.703802,2.3322111117065347,6.3414235,0.07583009914215195
40.451644240701675,42.70509877802757,19.445309,20.931267,18.16268,2.086616065785049,3.919625,0.07605231344783783
40.60958003002809,42.72106244822433,18.793737,20.51786,17.593697,2.194764070744935,7.0685744,0.07682930140213308
40.61552622053105,42.79750941427506,17.10167,18.282124,16.012291,2.4537612694539406,24.741777,0.07820631817817869
40.498175727791995,42.683847273998545,13.035058,13.423633,12.4758005,2.1809067800794435,58.040848,0.07960714827123974
40.43966725055751,42.81678891848123,12.44367,12.721904,12.005181,2.0312511261470756,106.10559,0.08111586528411018
40.45200359389192,42.82597744873678,15.626158,16.292368,14.834464,1.6010874532308095,36.282852,0.08173201947239442
40.52483254267447,42.84366108488694,18.500767,19.962969,17.291473,2.11541477491847,8.781582,0.08201446916001792
40.4754858285143,42.836813657155055,18.090057,19.548323,16.969648,2.109816323442511,12.125779,0.0821434170045072
40.56525209974243,42.83765477410887,16.295488,17.371254,15.266023,1.8272215622225414,28.831913,0.08266154361148655
40.502646667844566,42.679808586130505,16.600262,17.433445,15.709443,1.5565397491539832,18.663996,0.08297030081544163
40.5471783024551,42.84343202719198,14.183298,14.6867485,13.515644,1.9918145675569146,74.59847,0.08399221099409895
40.406204680494135,42.75391814975741,17.295427,18.21121,16.359264,1.538252743320386,15.669118,0.08449840951851958
40.60802416016492,42.70656421764584,18.1935,19.29859,17.060822,1.9573158102560637,8.847194,0.08452538713605776
40.548902979204016,42.679161136549524,19.333862,20.495161,18.303156,1.4734537084539292,3.5853515,0.08508196849993675
40.48023110841981,42.84213244282503,16.334648,17.414597,15.315709,2.0647596849008787,33.40137,0.08576347329429622
40.408918035749714,42.73453574896469,13.8594885,14.271954,13.280845,2.0334381520202323,91.48438,0.08653410164749421
40.4107718380052,42.793689248939344,17.883835,18.996096,16.881018,2.044361299581124,12.595176,0.08686481154518233
40.61448480322413,42.708618154585544,16.18859,17.009455,15.295828,1.9866821938790642,30.232338,0.08690615458606875
40.43237440456154,42.82241546919942,19.80953,21.300613,18.553328,2.4259224494926745,3.3766973,0.08886465199241636
40.5235449699367,42.85072227456215,12.37146,12.654013,11.93548,2.08526230033416,93.27959,0.08904505047689182
40.43484147456541,42.82538885749825,19.729303,21.580276,18.516281,2.941061188691365,4.5111847,0.08963797325412694
40.44952691831643,42.68845621454577,12.056462,12.380497,11.574163,3.2153713471616423,126.58612,0.09003365869555487
40.64217890739994,42.74855346180742,17.293425,18.142447,16.067757,2.00274523870172,15.817953,0.09008827869200063
40.508493673647266,42.67194615357746,17.312769,18.651205,16.18368,1.9585443026431795,14.899579,0.09020811652518648
40.48473036866703,42.84888705768362,19.516901,20.941368,18.17716,2.5545145202398136,4.9820113,0.09111464354935868
40.41192218013797,42.717032469129094,16.835278,17.846945,15.845407,2.084402704329442,25.322817,0.09159482161987018
40.64404592872596,42.74742896318002,11.430633,11.605831,11.127038,2.0442125418005577,81.15782,0.09161393743459006
40.59623306466067,42.836359980672924,18.025381,18.942923,16.298435,1.5118877303568155,5.1073074,0.09293843078069552
40.39425545258704,42.76439939041143,12.8620825,13.175552,12.386356,1.9851649530827844,101.956535,0.09294414186992493
40.620631039696605,42.7029043311102,17.635056,18.829458,16.519987,2.1020058891587996,12.803386,0.09398982088368765
40.602040238751776,42.68806326536337,17.390831,18.56386,16.34585,1.926667890577972,14.297443,0.09478477384543657
40.536324907708284,42.66719712665269,19.741365,21.260456,18.509424,2.135650500710931,3.829866,0.09518880523956535
40.452848294210334,42.68005327350439,18.288607,19.603228,17.136183,1.8809919571029898,8.130125,0.09569944116376243
40.641521045331814,42.72391224117625,16.483288,17.392399,15.544646,2.106829758056709,26.235483,0.09637549741268257
40.43181866336207,42.69046107826431,18.4381,20.141714,17.192392,1.7719427631147833,7.217769,0.09668362224629722
40.61367634198049,42.830356094085495,12.765599,13.085584,12.275121,2.0760647937217565,63.78114,0.09673753259041712
40.540318649996784,42.66506192604804,18.852911,20.414576,17.653925,2.3074836184422174,6.9267673,0.09769643966446039
40.60583446488551,42.685619476213176,19.549671,19.850767,17.952915,1.8693027546987604,3.1103752,0.09844110447339292
40.60674377586231,42.68576500636531,15.152343,15.751291,14.417109,1.9569654636095302,46.985046,0.09875436884526559
40.6143418277189,42.6895971972741,17.946857,19.354565,16.789795,1.6812446227182503,9.806433,0.09960329790722644
40.402680659510025,42.8119634155908,17.582743,18.829212,16.490816,2.1061530503226438,14.586225,0.10020425744924734
40.57701256894613,42.85337184922824,19.687849,21.01314,18.511406,2.6460600178878515,4.572396,0.100520888738607
40.39570252307267,42.80292742256197,18.672098,20.38824,17.396757,2.0802428063365066,6.69006,0.10064544609041665
